C1,L1,C2,L2,C3,L3,Cost,,
16.89610314,16.89610314,18.92372334,13.56810188,24.66157246,25.64750528,507.4885799,,
25.62536311,23.16072524,10.71310282,22.34451079,33.47060561,33.52508235,762.8122769,,
28.81871748,18.6768893,10,13.6168226,25.35397238,25.17871255,915.1963223,,
20.33992487,10.62581086,10,10,16.42566299,16.25333321,868.9027309,,
11.4171344,10,10,10,10,10,662.6193955,,
10,10,10,10,10,16.13573122,770.8493382,,
14.17769611,14.17769611,14.17769611,14.17769611,14.17769611,13.85816509,400.3483877,,
17.31167388,10,21.70639074,23.11647952,23.04929554,22.79696995,495.6948156,,
26.19754052,18.95017099,12.8185972,14.18311042,14.12902206,18.70135266,659.174135,,
18.51282877,10.08059716,14.95481789,10,10,11.7141161,484.5268607,,
15.45361167,18.23465848,23.84028649,10,17.01310754,20.28314519,590.3410963,,
24.14733344,26.25124049,21.43330485,10,25.35625601,28.98100936,788.2369876,,
32.21027368,22.64467412,14.71930867,10,17.33115476,20.62643629,897.1894322,,
23.77482665,14.22463208,10,10,10,11.70864546,768.2749758,,
14.85686255,10,10,10,10,10,663.2027377,,
19.49579561,17.29541969,17.29541969,17.29541969,17.29541969,18.03487682,395.6062648,,
27.43844306,12.13489515,25.96673322,10,10,19.63668239,568.3293277,,
28.16965294,13.94041449,17.04567814,18.45299137,10,21.45846665,390.7435866,,
30.23282313,16.48460454,22.27155578,11.54991341,10,16.52939475,532.7123138,,
25.66994035,12.54463798,13.37028468,19.20309687,17.65318346,18.39199901,314.8128087,,
26.74963462,11.11282545,21.2823925,26.9151001,26.3915329,27.07304358,340.3999204,,
35.38461709,19.84150821,12.36347514,17.98515618,17.48209018,20.58718109,584.1650148,,
27.41140908,11.96420366,12.97263914,10,10,12.2723074,686.4045047,,
19.60181528,17.15523297,20.25467783,10,10,19.7237308,540.3275723,,
27.5235737,21.39469391,28.90384597,18.64916813,18.64916813,28.56123829,461.2046072,,
36.17047483,29.57232004,20.88672751,10,10,19.65445417,776.9278302,,
27.2643441,20.65652156,12.01520157,10,10,20.8512848,872.8845916,,
31.15550411,29.30055594,10,10,10,11.93221456,902.188426,,
22.23579603,20.37698013,10,10,10,10,806.0517788,,
13.31477851,11.51532364,10,10,10,10,670.7963612,,
10.09081155,19.52126265,18.00593901,18.00593901,18.00593901,18.00593901,599.6967256,,
15.29757792,26.37424767,26.92890167,10,10,23.45760179,604.2895277,,
10,18.0767858,18.0049659,10,10,20.62287539,520.3438376,,
11.60730839,20.69907963,26.2743783,18.2694124,18.2694124,29.23649138,545.8059,,
20.00038457,28.57385755,23.60365236,10,10,31.91331881,718.7493818,,
11.57610303,19.70102054,15.06049103,10,15.00586677,36.76622027,912.4688436,,
20.23823911,28.4570511,10,10,10,27.96676099,926.4178149,,
11.31408072,19.53053451,10,10,10,19.04377472,833.3615594,,
10,10.64211011,10,10,10,10.50116056,680.1174711,,
10,10,10,10,10,14.44007248,747.922658,,
13.93891191,13.54012966,13.54012966,13.54012966,13.54012966,13.94088495,421.3453613,,
18.60401154,14.16560364,21.14809322,22.48584604,22.34643018,22.77929151,407.5357633,,
27.17627001,22.61746526,12.79525071,13.5560357,13.42949122,20.55287778,751.7559934,,
19.35865265,13.70443428,10,10,10,12.02651834,747.0590634,,
11.2208938,16.48550737,10,10,10,10,695.4172444,,
17.70894498,22.08934796,15.60384059,15.60384059,15.60384059,17.73164129,473.0236087,,
16.95636111,13.56775588,22.63823092,22.23707008,24.06382608,26.39166057,438.8368774,,
25.6852842,22.4676891,13.74958497,13.30863625,15.16473991,32.91629493,815.9407599,,
26.12565786,14.23102218,12.62818664,10,10,24.06732905,841.0957817,,
17.27440137,10,10,10,10,15.41645074,758.2601845,,
10,10,10,10,10,16.8566854,782.0169602,,
10,10,10,10,10,13.98587203,739.7148344,,
10,10,10,10,10,13.76348794,735.4022888,,
10,10,10,10,10,13.70167643,734.429676,,
10,10,10,10,10,13.68633366,734.1856616,,
10,10,10,10,10,13.68268639,734.1275029,,
10,10,10,10,10,13.68182433,734.1137481,,
10,10,10,10,10,13.68162477,734.1105635,,
10,10,10,10,10,13.68157595,734.1097845,,
10,10,10,10,10,13.68156362,734.1095876,,
10,10,10,10,10,13.68156254,734.1095705,,
10,10,10,10,10,13.68156254,734.1095705,,
10,10,10,10,10,13.68156254,734.1095705,,
10,10,10,10,10,13.68156254,734.1095705,,
10,10,10,10,10,13.68156254,734.1095705,,
10,10,10,10,10,10,666.8817007,,
14.164608,15.40677762,13.26600897,12.29230273,12.874282,14.55528784,534.5944791,,
22.36773658,23.23439372,21.84663272,21.26546776,21.76183093,22.1119386,452.0744728,,
29.41980267,17.54098988,21.08842748,12.43639046,12.79468048,13.37058508,523.0088183,,
20.54443312,10,12.16271931,17.87954313,21.65665829,18.1238929,405.8576262,,
22.97860539,10,20.87613815,26.65187508,30.51125789,26.42206609,381.5897119,,
31.09619081,18.11382174,13.95279825,17.70007384,23.60672188,30.64600027,633.0189765,,
31.56427062,26.58616686,22.81932724,12.44672018,19.38623703,24.00959933,715.205279,,
25.70024073,20.40559125,26.8133961,12.13053977,18.61350012,16.93785334,622.6563958,,
24.38893235,28.42980468,34.95095217,20.58226192,27.3869468,10,723.5900789,,
15.55997199,19.6463421,25.97910517,11.60963976,18.45130694,10,615.6017145,,
10,10.66848803,17.09510428,10,10,10,627.0845721,,
10,10,24.8436628,18.94066739,18.72414017,18.76629162,768.3302519,,
18.8750627,18.49892795,16.00768095,10.0042116,10,10.34397775,568.8745245,,
10,10,21.72232145,10,17.3911252,18.56151944,693.7648918,,
18.98060977,18.90372801,13.25907385,10,20.25949991,27.47040159,936.3669057,,
27.89781213,27.4776988,10,10,11.51472014,18.8399955,917.78789,,
19.01113278,18.54310447,10,10,10,10,769.3535606,,
10.12712544,10,10,10,10,10,666.222214,,
18.71730536,15.87036097,15.07896018,16.36419106,15.91575682,16.53009748,366.7660539,,
27.30429024,21.32408369,23.36855674,24.00640106,23.32077157,25.49814272,360.7784285,,
36.28545791,29.80737007,14.4147433,15.03388673,14.35321718,17.15429688,702.5584928,,
27.65240449,20.87256652,10,10,10,22.39874506,898.7431344,,
33.61671466,29.31567127,10,10,10,13.49456,910.6154986,,
24.69440055,20.40249705,10,10,10,10,816.7931473,,
15.74036074,11.53597504,10,10,10,10,678.4348172,,
10,19.73312122,18.66054606,18.6131568,18.75650477,17.96991801,629.9045316,,
13.9911592,25.52935988,27.62312603,10,10,21.06397915,574.4744792,,
10,17.13763607,18.63010514,10,10,14.58207077,526.5903423,,
10,10.05926931,27.61879051,18.67447424,18.34507966,23.56532091,762.5629047,,
18.99044919,18.82914007,18.73474187,10,10,18.67432564,574.2560697,,
13.20971048,10.15856791,21.08986515,10,17.92165864,27.55696505,551.6261611,,
21.90588915,19.14609671,30.0087176,18.90334606,25.57408679,36.20011538,479.6003259,,
26.33954954,13.97566462,38.44901353,10.05289638,16.64442557,27.2277298,594.6792153,,
17.60957235,10,29.54627633,10,10,18.97987002,680.1899915,,
10,10,38.48273802,18.97414565,18.27896965,10.11022431,948.4146872,,
10,10,29.55003196,10.20720923,10,10,837.7434087,,
10,10,20.65855253,10,10,10,718.4467784,,
10,10,19.68327075,12.04929674,10.89765275,10,742.4688555,,
11.56037402,10,23.48144716,10,10,10,718.090276,,
10,10,14.62426835,10,10,10,583.9778225,,
10,10,23.20642954,18.84064674,18.93147063,18.33110428,773.8436631,,
18.78574729,17.70333326,14.55583715,10,10.24337935,10,629.5846093,,
10.008928,10,23.52514625,10,15.99317181,18.75238812,728.2329173,,
18.51848072,18.96167445,15.83168727,10,10.80104387,26.89519703,803.0334156,,
27.48098773,27.44464326,10,10,18.03581345,22.87802899,950.6578586,,
20.39627755,22.60866922,10,10,10,13.94580358,842.7414003,,
11.85261089,13.62628436,10,10,10,10,681.1583875,,
10,22.0012331,17.13875723,16.59668171,15.74014187,18.54789329,484.8851191,,
12.32639897,28.89453816,25.87267995,14.20883226,15.38403249,27.34907508,472.4891173,,
20.90594876,34.75989199,16.9072488,10,10,34.91546333,855.3283965,,
15.52516335,25.90733355,12.79953796,10,10,25.98180562,877.6061708,,
10,18.74633062,10,10,10,17.71795237,822.5142969,,
10,12.78462112,10,10,10,15.71412015,777.0750732,,
10,13.78018844,14.93043983,11.15011191,13.89233804,19.48792279,576.7057081,,
13.9586004,15.81243169,23.13079715,19.7672888,22.40594196,27.48955095,453.585477,,
16.58748496,18.75102556,31.91028416,10.94925362,20.45609939,31.79756272,527.9230006,,
24.94045889,26.65825498,23.23117131,17.37431473,28.92477202,28.0779407,531.8068426,,
30.7339102,29.51654351,19.16148669,23.22692055,36.87406063,36.28149843,550.2517708,,
36.49239838,28.92169982,20.19015032,19.08182025,44.71719813,45.09586167,654.6429461,,
45.28206277,37.74834758,26.87300497,27.94940174,53.64136887,53.78495073,695.1218113,,
54.09284472,44.54998332,17.94596857,19.26930988,45.73846531,44.85009998,809.5027343,,
45.25745511,35.6212303,10,27.38617969,52.69647276,51.99968046,792.447514,,
51.40616822,44.41399854,10,21.7652089,44.22592258,44.12323046,885.2459829,,
43.93747354,38.07644129,10,12.97786731,37.58219922,35.9315415,989.139538,,
36.21327269,30.82728112,10,10,28.61387181,26.95280981,982.3029062,,
27.2943387,21.84474176,10,10,19.64999902,18.05676204,930.7886736,,
18.32309735,12.88737762,10,10,10.69512987,10,719.6646923,,
10,10,10,10,10,17.04378128,784.4045309,,
14.00975871,10.41723585,10.33005118,11.676548,10.73497784,14.51464593,626.4512933,,
15.96709108,17.33623648,16.14972377,20.10302734,18.46465147,22.42937911,312.619887,,
24.56110978,24.25455475,25.08849645,11.39670777,10.9470408,30.9185642,623.4582991,,
32.64716101,19.66214728,16.15760088,14.25585675,13.08330655,39.84120929,669.6856367,,
41.17742038,28.45975101,10,20.17657781,10,31.76350349,742.3754232,,
32.92875808,19.90643966,10,11.2634052,10,24.90238386,887.5410757,,
24.00699598,15.38265759,10,10,10,16.19885969,822.1336556,,
15.12208688,10,10,10,10,10,663.8934805,,
10,17.33851528,16.88737631,15.64796293,14.80314755,18.5956291,552.9840246,,
11.86350441,25.48447847,25.15566325,10,10,27.41883504,560.5458259,,
19.37499428,34.2097044,16.28402573,16.07262743,15.09579802,36.36026847,704.6130999,,
24.37130916,26.81472754,10,11.83644199,10,30.20447701,909.0802145,,
15.65567482,21.0095228,10,10,10,21.24315071,861.3621116,,
10,12.06194228,10,10,10,12.28038138,721.6656929,,
10,10,10,10,10,15.48155814,761.3841392,,
10,10,10,10,12.23636687,10,733.156492,,
10,10,10,10,10.72450542,10,691.3612046,,
10,10,10,10,10.87865627,10,695.7365808,,
12.29160428,12.33933043,12.60801804,12.70217001,14.53620231,11.50413775,487.6928744,,
19.8717351,20.63467228,20.9360131,21.68118978,23.50783098,20.3377378,452.0795574,,
28.40680313,28.06897891,25.08544624,12.68764907,14.71222818,11.43479675,661.3808825,,
19.44784039,19.13775665,16.1982342,10,10,10,576.3782083,,
10.75219494,10.61251301,25.17298496,14.84653282,18.72125947,18.53205645,744.76506,,
19.65785199,19.5878517,18.04441959,10,10,16.41085184,586.9785816,,
13.76071185,10.67970395,24.26258904,10,18.40063894,24.26105642,506.4076769,,
22.60322219,19.67459917,18.56822175,10,27.32353079,32.27491117,839.8172569,,
30.92207307,18.77832615,10,10,18.4126901,24.00354183,944.5403822,,
22.11182272,17.18516159,10,10,10,15.01997143,818.2613502,,
13.19313657,10,10,10,10,10,660.7562396,,
10,12.22607255,13.8610034,17.26565254,14.04556406,16.23539674,611.3710686,,
14.21478891,14.61962438,22.34729815,10,10,23.69736874,517.4453387,,
23.06522894,23.06098461,13.44360769,18.82915616,18.66367245,32.66236913,610.7512047,,
31.11036789,30.39015937,10,27.6515156,16.71984661,25.05259883,547.9247805,,
23.92824471,23.41472077,10,18.79217869,10,16.22358537,558.0686547,,
15.27736908,15.54509485,10,10.27220184,12.99777198,25.0343405,904.7199426,,
24.02264935,24.53696024,18.99738431,11.7791205,10,16.1123665,602.8665633,,
15.15098339,15.68675518,14.23824698,18.11980146,18.83853531,24.46375257,364.1690527,,
23.87862116,22.86845779,23.20206076,26.22268194,27.69115436,33.12547022,326.1539975,,
29.81086606,22.11424959,14.40700138,17.58104384,19.01348454,25.23588973,588.21138,,
20.91003054,13.21142066,21.29655778,10.77107555,13.21506792,18.91152304,522.5271258,,
18.94590414,21.02939904,29.27885473,14.9000724,21.90538222,27.75243908,463.2720168,,
27.67032754,29.63697684,20.48162276,10,12.957151,21.10980737,775.7363014,,
18.93188155,20.6654973,15.29905152,10,10,17.99565327,743.0563521,,
19.9109844,27.57811749,10,10,14.34484923,19.02848828,913.8084706,,
22.88644683,20.95435458,10,10,10,10.07834303,815.0514202,,
13.98506951,12.19108152,10,10,10,10,676.0667043,,
13.10122478,20.77438641,18.79620147,18.55525541,18.20399761,18.52254963,490.7512031,,
21.86764407,24.76017046,27.62160897,10,10,15.11880171,638.3986065,,
13.22847039,15.78640032,18.69000316,10,10,10,456.7979358,,
10,10,25.85079312,18.95834851,18.9935745,18.52958989,775.4377791,,
18.71957827,17.91747761,16.88406485,10.06649518,10.05574274,10.73483998,514.474219,,
10,10,16.23795074,10,14.50169408,19.60105997,613.8676077,,
18.79690957,17.99552453,24.25221103,18.87762475,23.23357403,24.93902069,373.3103207,,
13.66494143,10,32.79159957,10.02048564,14.55740625,33.32788473,648.3805661,,
20.63993263,10,23.81985182,10,21.60836941,25.17439848,527.3406055,,
14.08955389,10,31.45712441,16.56478918,25.60636288,33.25329465,702.0961702,,
22.68568188,18.81782651,37.31483394,10,16.78415525,24.38662457,595.8380591,,
13.8163119,10.11400729,28.40414023,10,10,20.46767581,710.2333186,,
17.83849674,10,37.09451675,18.43569112,15.41543472,13.36049461,853.5711317,,
10,10,28.68642718,10,10,10,827.9345632,,
10,10,19.78415883,10,10,10,699.127682,,
10,10,23.67895162,13.27456093,17.22692037,13.33600283,811.1639867,,
15.71024704,13.02587938,14.79053473,10,10,10,472.10144,,
10,10,23.47110081,10.76781237,18.71612358,18.61681426,724.8072543,,
18.87850988,18.87307465,14.56040066,10,10,24.65811884,812.9805281,,
27.63662612,26.98970413,10,10,14.93879652,19.23454148,927.9179002,,
19.84757268,18.03217316,10,10,10,10.34949398,772.4300263,,
10.88025647,10,10,10,10,10,664.0817153,,
17.62754101,13.91954422,14.62284732,15.82064462,11.37167203,13.10609031,327.378271,,
26.34376115,18.9045949,22.3559413,19.14828324,16.38043451,21.09382999,454.8212339,,
33.96432894,27.59774697,13.45709169,10.18796331,10,12.20647687,867.0474414,,
25.00862992,18.64134198,11.56726193,10,10,10,780.149465,,
16.1441083,23.45557886,10,10,10,10,794.6422022,,
23.08128142,24.62948841,10,10,10,10,845.8737915,,
14.57251942,16.05712479,10,10,10,10,709.0340842,,
10,23.22336501,18.59317541,17.13782918,15.00956392,18.48936749,568.4649903,,
18.48831177,24.07918602,27.4329102,10,10,17.07868487,601.0035301,,
10,15.39259624,18.53626108,10,10,10,570.9430746,,
10,10,27.40362906,18.76493335,18.93666446,18.39445162,779.2495042,,
18.63055468,16.21013677,18.55030996,10,10,10.53133488,461.0880493,,
10,10,11.20933133,10,18.81428599,18.6349299,850.4798078,,
18.67825508,15.69862878,15.549182,11.93589187,10.78144443,10.55393732,387.0908931,,
10.08931702,10,10,10,19.15186989,18.47172821,889.7828516,,
17.98621243,18.75951099,18.47737265,15.0655942,11.97656327,10.89352053,426.392149,,
10,10,12.55454659,23.57068801,17.92490464,10,734.1593912,,
10,10,21.3973949,15.31840688,10.7783218,10,820.314527,,
10,10,12.61393124,10,10,10,571.1031161,,
10,10,18.90297216,18.41029704,17.32719421,18.86615777,749.6465901,,
18.09314299,18.24905443,27.30038172,10,10,18.32837164,572.8158837,,
12.14514548,10.80634338,18.33108175,17.45724595,10,10.62511349,731.4366403,,
10,10,27.06095219,10,10,10,808.538448,,
10,10,18.29910928,10,10,10,669.2626348,,
10,10,25.1858955,17.80856276,17.44116879,17.23798823,827.7301517,,
14.21764815,15.92170167,16.60423535,10,10,10,429.2189498,,
10,10,14.5354808,10,18.10059309,17.02468503,672.0543561,,
18.57435489,18.9903301,21.03149062,17.63520622,22.98735154,17.11689079,496.5836787,,
12.17438585,10.50878876,23.90560204,10,14.19993913,10,710.8374896,,
19.124322,10,15.54675245,18.08692026,21.14864361,10,493.167272,,
23.81710631,16.59967291,23.60022664,10,13.78479487,10,561.0592319,,
15.74683881,15.85723102,16.25922227,14.08418572,13.7791059,15.30216718,402.5200042,,
23.50314355,23.49293721,24.9751066,21.50111163,18.78867626,24.17898083,426.5096701,,
31.88164568,32.13204062,16.06704843,12.54588681,10,15.29928702,738.9630859,,
22.93077624,23.15228111,10,10,10,20.45672649,890.198621,,
25.89953959,31.15281063,10,10,10,11.49663723,899.4908034,,
16.95320737,22.28631866,10,10,10,10,790.7430465,,
10,13.48277438,10,10,10,10,685.61795,,
15.64907336,15.67657995,11.20787919,12.78008819,10.563133,11.53998923,507.8216526,,
23.92747545,22.79557252,19.17821777,21.08222461,19.15861297,19.60411072,432.2731216,,
30.67441559,27.50492001,20.44170451,12.12218577,10.49650586,10.65590686,657.6640971,,
21.82818288,18.55860442,11.56350684,10,14.17606103,10.84920722,813.6079457,,
21.21536195,22.81027907,18.04515827,11.37598073,10,10,531.9616686,,
14.01053011,14.25409561,21.43854535,19.77725375,18.58196592,18.46050692,648.0046766,,
22.50046623,22.57129103,14.15533078,11.17164952,10,10.57752734,681.8469359,,
13.53910774,13.6480301,19.20420516,10,15.31536579,18.87005502,562.8431347,,
20.56184655,22.46538562,22.93930244,18.47810972,24.0946157,26.92118603,376.2314443,,
22.98847109,17.14013106,31.68568349,10,15.15359157,35.05675083,556.6271396,,
30.55705982,23.84648508,22.72719711,18.82711339,24.034877,37.55764896,481.1512552,,
38.66718441,29.79847747,16.48849159,12.31721401,17.85052216,30.82869411,803.7019332,,
30.58906287,21.28063834,10.86000633,10,10,21.87879401,897.1251981,,
21.72908223,12.5968284,10,10,10,13.1420657,761.7839397,,
12.88801599,10,10,10,10,13.05645549,719.665327,,
18.02482176,13.77747941,14.53026927,15.408638,15.31847072,17.56927216,382.0461463,,
24.12405348,17.92140436,19.57918441,23.82059908,23.36117959,26.42881882,239.9841679,,
32.99988437,26.36154473,14.727314,14.85472214,14.71075565,34.45929897,726.3980522,,
38.30661988,17.70407194,11.7605226,10,10,26.42701691,902.4818432,,
31.20338422,10,10,10,10,18.08229238,816.5182281,,
22.87551522,10.27168953,10,10,10,17.76522845,800.0786455,,
21.48996115,10.05117333,12.09883177,11.05559516,10,20.17047256,698.8363696,,
22.19939899,10,19.55286658,18.18572962,18.13267124,28.40802246,279.88768,,
29.78179789,15.1968658,28.41832054,10,14.93649948,35.15794736,569.6212676,,
38.61370921,23.7532059,19.72312462,16.31883168,22.24537313,44.10644037,606.5810608,,
45.77939689,26.70717418,10.88936526,18.79750609,17.31132412,51.37615377,854.4561358,,
49.28824556,21.64659518,10,10,10,42.38791364,965.4615313,,
40.29517049,12.97095633,10,10,10,33.54588825,926.6273415,,
